1.71444. -2.74623, 24.6905, 1.26238, 1.04721
1.71779. -2.74043, 24.6958, 1.26238, 1.04721
1.72114. -2.73463, 24.7011, 1.26238, 1.04721
1.72449. -2.72883, 24.7064, 1.26238, 1.04721
1.72784. -2.72303, 24.7117, 1.26238, 1.04721
1.73119. -2.71723, 24.717, 1.26238, 1.04721
1.73454. -2.71143, 24.7223, 1.26238, 1.04721
1.73788. -2.70563, 24.7276, 1.26238, 1.04721
1.74123. -2.69983, 24.7329, 1.26238, 1.04721
1.74458. -2.69403, 24.7383, 1.26238, 1.04721
1.74793. -2.68823, 24.7436, 1.26238, 1.04721
1.75128. -2.68243, 24.7489, 1.26238, 1.04721
1.75463. -2.67663, 24.7542, 1.26238, 1.04721
1.75798. -2.67083, 24.7595, 1.26238, 1.04721
1.76133. -2.66503, 24.7648, 1.26238, 1.04721
1.76467. -2.65923, 24.7701, 1.26238, 1.04721
1.76802. -2.65343, 24.7754, 1.26238, 1.04721
1.77137. -2.64763, 24.7807, 1.26238, 1.04721
1.77472. -2.64183, 24.786, 1.26238, 1.04721
1.77807. -2.63603, 24.7913, 1.26238, 1.04721
1.78142. -2.63023, 24.7966, 1.26238, 1.04721
1.78477. -2.62443, 24.8019, 1.26238, 1.04721
1.78812. -2.61863, 24.8072, 1.26238, 1.04721
1.79146. -2.61283, 24.8125, 1.26238, 1.04721
1.79481. -2.60703, 24.8178, 1.26238, 1.04721
1.79816. -2.60123, 24.8231, 1.26238, 1.04721
1.80151. -2.59543, 24.8284, 1.26238, 1.04721
1.80486. -2.58962, 24.8338, 1.26238, 1.04721
1.80821. -2.58382, 24.8391, 1.26238, 1.04721
1.81156. -2.57802, 24.8444, 1.26238, 1.04721
1.8149. -2.57222, 24.8497, 1.26238, 1.04721
1.81825. -2.56642, 24.855, 1.26238, 1.04721
1.8216. -2.56062, 24.8603, 1.26238, 1.04721
1.82495. -2.55482, 24.8656, 1.26238, 1.04721
1.8283. -2.54902, 24.8709, 1.26238, 1.04721
1.83165. -2.54322, 24.8762, 1.26238, 1.04721
1.835. -2.53742, 24.8815, 1.26238, 1.04721
1.83835. -2.53162, 24.8868, 1.26238, 1.04721
1.84169. -2.52582, 24.8921, 1.26238, 1.04721
1.84504. -2.52002, 24.8974, 1.26238, 1.04721
1.84839. -2.51422, 24.9027, 1.26238, 1.04721
1.85174. -2.50842, 24.908, 1.26238, 1.04721
1.85509. -2.50262, 24.9133, 1.26238, 1.04721
1.85844. -2.49682, 24.9186, 1.26238, 1.04721
1.86179. -2.49102, 24.9239, 1.26238, 1.04721
1.86514. -2.48522, 24.9292, 1.26238, 1.04721
1.86848. -2.47942, 24.9346, 1.26238, 1.04721
1.87183. -2.47362, 24.9399, 1.26238, 1.04721
1.87518. -2.46782, 24.9452, 1.26238, 1.04721
1.87853. -2.46202, 24.9505, 1.26238, 1.04721
1.88188. -2.45622, 24.9558, 1.26238, 1.04721
1.88523. -2.45042, 24.9611, 1.26238, 1.04721
1.88858. -2.44462, 24.9664, 1.26238, 1.04721
1.89192. -2.43882, 24.9717, 1.26238, 1.04721
1.89527. -2.43302, 24.977, 1.26238, 1.04721
1.89862. -2.42722, 24.9823, 1.26238, 1.04721
1.90197. -2.42142, 24.9876, 1.26238, 1.04721
1.90532. -2.41562, 24.9929, 1.26238, 1.04721
1.90867. -2.40982, 24.9982, 1.26238, 1.04721
1.91202. -2.40402, 25.0035, 1.26238, 1.04721
1.91537. -2.39822, 25.0088, 1.26238, 1.04721
1.91871. -2.39242, 25.0141, 1.26238, 1.04721
1.92206. -2.38662, 25.0194, 1.26238, 1.04721
1.92541. -2.38082, 25.0247, 1.26238, 1.04721
1.92876. -2.37502, 25.0301, 1.26238, 1.04721
1.93211. -2.36922, 25.0354, 1.26238, 1.04721
1.93546. -2.36342, 25.0407, 1.26238, 1.04721
1.93881. -2.35761, 25.046, 1.26238, 1.04721
1.94216. -2.35181, 25.0513, 1.26238, 1.04721
1.9455. -2.34601, 25.0566, 1.26238, 1.04721
1.94885. -2.34021, 25.0619, 1.26238, 1.04721
1.9522. -2.33441, 25.0672, 1.26238, 1.04721
1.95555. -2.32861, 25.0725, 1.26238, 1.04721
1.9589. -2.32281, 25.0778, 1.26238, 1.04721
1.96225. -2.31701, 25.0831, 1.26238, 1.04721
1.9656. -2.31121, 25.0884, 1.26238, 1.04721
1.96895. -2.30541, 25.0937, 1.26238, 1.04721
1.97229. -2.29961, 25.099, 1.26238, 1.04721
1.97564. -2.29381, 25.1043, 1.26238, 1.04721
1.97899. -2.28801, 25.1096, 1.26238, 1.04721
1.98234. -2.28221, 25.1149, 1.26238, 1.04721
1.98569. -2.27641, 25.1202, 1.26238, 1.04721
1.98904. -2.27061, 25.1256, 1.26238, 1.04721
1.99239. -2.26481, 25.1309, 1.26238, 1.04721
1.99573. -2.25901, 25.1362, 1.26238, 1.04721
1.99908. -2.25321, 25.1415, 1.26238, 1.04721
2.00243. -2.24741, 25.1468, 1.26238, 1.04719
2.00578. -2.24161, 25.1521, 1.26238, 1.04719
2.00913. -2.23581, 25.1574, 1.26238, 1.04719
2.01248. -2.23001, 25.1627, 1.26238, 1.04719
2.01583. -2.22421, 25.168, 1.26238, 1.04719
2.01918. -2.21841, 25.1733, 1.26238, 1.04719
2.02253. -2.21261, 25.1786, 1.26238, 1.04719
2.02587. -2.20681, 25.1839, 1.26238, 1.04719
2.02922. -2.20101, 25.1892, 1.26238, 1.04719
2.03257. -2.19521, 25.1945, 1.26238, 1.04719
2.03592. -2.18941, 25.1998, 1.26238, 1.04719
2.03927. -2.18361, 25.2051, 1.26238, 1.04719
2.04262. -2.17781, 25.2104, 1.26238, 1.04719
2.04597. -2.17201, 25.2157, 1.26238, 1.04719
2.04932. -2.16621, 25.2211, 1.26238, 1.04719
2.05266. -2.16041, 25.2264, 1.26238, 1.04719
2.05601. -2.15461, 25.2317, 1.26238, 1.04719
2.05936. -2.14881, 25.237, 1.26238, 1.04719
2.06271. -2.14301, 25.2423, 1.26238, 1.04719
2.06606. -2.13721, 25.2476, 1.26238, 1.04719
2.06941. -2.13141, 25.2529, 1.26238, 1.04719
2.07276. -2.12561, 25.2582, 1.26238, 1.04719
2.07611. -2.1198, 25.2635, 1.26238, 1.04719
2.07946. -2.114, 25.2688, 1.26238, 1.04719
2.0828. -2.1082, 25.2741, 1.26238, 1.04719
2.08615. -2.1024, 25.2794, 1.26238, 1.04719
2.0895. -2.0966, 25.2847, 1.26238, 1.04719
2.09285. -2.0908, 25.29, 1.26238, 1.04719
2.0962. -2.085, 25.2953, 1.26238, 1.04719
2.09955. -2.0792, 25.3006, 1.26238, 1.04719
2.1029. -2.0734, 25.3059, 1.26238, 1.04719
2.10625. -2.0676, 25.3112, 1.26238, 1.04719
2.10959. -2.0618, 25.3166, 1.26238, 1.04719
2.11294. -2.056, 25.3219, 1.26238, 1.04719
2.11629. -2.0502, 25.3272, 1.26238, 1.04719
2.11964. -2.0444, 25.3325, 1.26238, 1.04719
2.12299. -2.0386, 25.3378, 1.26238, 1.04719
2.12634. -2.0328, 25.3431, 1.26238, 1.04719
2.12969. -2.027, 25.3484, 1.26238, 1.04719
2.13304. -2.0212, 25.3537, 1.26238, 1.04719
2.13639. -2.0154, 25.359, 1.26238, 1.04719
2.13973. -2.0096, 25.3643, 1.26238, 1.04719
2.14308. -2.0038, 25.3696, 1.26238, 1.04718
2.14643. -1.998, 25.3749, 1.26238, 1.04718
2.14978. -1.9922, 25.3802, 1.26238, 1.04718
2.15313. -1.9864, 25.3855, 1.26238, 1.04718
2.15648. -1.9806, 25.3908, 1.26238, 1.04718
2.15983. -1.9748, 25.3961, 1.26238, 1.04718
2.16318. -1.969, 25.4014, 1.26238, 1.04718
2.16652. -1.9632, 25.4067, 1.26238, 1.04718
2.16987. -1.9574, 25.412, 1.26238, 1.04718
2.17322. -1.9516, 25.4174, 1.26238, 1.04718
2.17657. -1.9458, 25.4227, 1.26238, 1.04718
2.17992. -1.94, 25.428, 1.26238, 1.04718
2.18327. -1.9342, 25.4333, 1.26238, 1.04718
2.18662. -1.9284, 25.4386, 1.26238, 1.04718
2.18997. -1.9226, 25.4439, 1.26238, 1.04718
2.19332. -1.9168, 25.4492, 1.26238, 1.04718
2.19666. -1.911, 25.4545, 1.26238, 1.04455
2.2. -1.90526, 25.4598, 1.26238, 1.04719
2.20268. -1.90061, 25.464, 1.26238, 1.04723
2.20536. -1.89597, 25.4682, 1.26238, 1.04733
2.20804. -1.89132, 25.4725, 1.26238, 1.0474
2.21072. -1.88668, 25.4767, 1.26238, 1.04754
2.2134. -1.88203, 25.481, 1.26238, 1.04771
2.21608. -1.87739, 25.4852, 1.26238, 1.04795
2.21876. -1.87274, 25.4895, 1.26238, 1.04816
2.22144. -1.8681, 25.4937, 1.26238, 1.04843
2.22411. -1.86345, 25.498, 1.26238, 1.04878
2.22679. -1.8588, 25.5022, 1.26238, 1.04909
2.22946. -1.85415, 25.5065, 1.26238, 1.04949
2.23213. -1.8495, 25.5107, 1.26238, 1.04991
2.2348. -1.84485, 25.515, 1.26238, 1.05036
2.23746. -1.8402, 25.5192, 1.26238, 1.05083
2.24013. -1.83554, 25.5235, 1.26238, 1.05135
2.24279. -1.83089, 25.5277, 1.26238, 1.0519
2.24545. -1.82623, 25.532, 1.26238, 1.05252
2.24811. -1.82157, 25.5362, 1.26238, 1.05309
2.25076. -1.81691, 25.5405, 1.26238, 1.05378
2.25341. -1.81225, 25.5447, 1.26238, 1.05447
2.25606. -1.80759, 25.549, 1.26238, 1.05518
2.2587. -1.80292, 25.5532, 1.26238, 1.05595
2.26134. -1.79826, 25.5575, 1.26238, 1.05676
2.26398. -1.79359, 25.5617, 1.26238, 1.05758
2.26661. -1.78892, 25.5659, 1.26238, 1.05844
2.26924. -1.78424, 25.5702, 1.26238, 1.05936
2.27186. -1.77957, 25.5744, 1.26238, 1.06028
2.27448. -1.77489, 25.5787, 1.26238, 1.06121
2.2771. -1.77021, 25.5829, 1.26238, 1.06227
2.27971. -1.76552, 25.5872, 1.26238, 1.06329
2.28232. -1.76084, 25.5914, 1.26238, 1.06435
2.28492. -1.75615, 25.5957, 1.26238, 1.06547
2.28751. -1.75145, 25.5999, 1.26238, 1.0666
2.29011. -1.74676, 25.6042, 1.26238, 1.0678
2.29269. -1.74206, 25.6084, 1.26238, 1.06898
2.29527. -1.73736, 25.6127, 1.26238, 1.07025
2.29784. -1.73265, 25.6169, 1.26238, 1.0715
2.30041. -1.72795, 25.6212, 1.26238, 1.07287
2.30297. -1.72324, 25.6254, 1.26238, 1.07415
2.30553. -1.71852, 25.6297, 1.26238, 1.0756
2.30808. -1.7138, 25.6339, 1.26238, 1.07698
2.31062. -1.70908, 25.6382, 1.26238, 1.07843
2.31315. -1.70436, 25.6424, 1.26238, 1.07991
2.31568. -1.69963, 25.6467, 1.26238, 1.08145
2.3182. -1.69489, 25.6509, 1.26238, 1.08302
2.32071. -1.69016, 25.6552, 1.26238, 1.08459
2.32322. -1.68542, 25.6594, 1.26238, 1.08623
2.32572. -1.68067, 25.6637, 1.26238, 1.08785
2.32821. -1.67592, 25.6679, 1.26238, 1.0896
2.33069. -1.67117, 25.6721, 1.26238, 1.0913
2.33316. -1.66641, 25.6764, 1.26238, 1.09306
2.33563. -1.66165, 25.6806, 1.26238, 1.09486
2.33809. -1.65688, 25.6849, 1.26238, 1.09671
2.34053. -1.65211, 25.6891, 1.26238, 1.09856
2.34297. -1.64733, 25.6934, 1.26238, 1.10046
2.3454. -1.64255, 25.6976, 1.26238, 1.10241
2.34782. -1.63777, 25.7019, 1.26238, 1.10438
2.35024. -1.63298, 25.7061, 1.26238, 1.10638
2.35264. -1.62819, 25.7104, 1.26238, 1.10842
2.35503. -1.62339, 25.7146, 1.26238, 1.1105
2.35741. -1.61858, 25.7189, 1.26238, 1.11264
2.35978. -1.61377, 25.7231, 1.26232, 1.11475
2.36214. -1.60896, 25.7274, 1.25841, 1.11691
2.3645. -1.60414, 25.7316, 1.25452, 1.11916
2.36684. -1.59931, 25.7359, 1.25064, 1.1214
2.36917. -1.59448, 25.7402, 1.24678, 1.12366
2.37148. -1.58965, 25.7445, 1.24293, 1.12602
2.37379. -1.58481, 25.7488, 1.2391, 1.12835
2.37609. -1.57996, 25.7532, 1.23528, 1.1307
2.37837. -1.57511, 25.7575, 1.23148, 1.13315
2.38064. -1.57025, 25.7619, 1.22769, 1.13562
2.38291. -1.56539, 25.7663, 1.22392, 1.1381
2.38515. -1.56052, 25.7707, 1.22016, 1.14065
2.38739. -1.55565, 25.7751, 1.21643, 1.1432
2.38961. -1.55077, 25.7795, 1.2127, 1.14574
2.39183. -1.54588, 25.7839, 1.20899, 1.14841
2.39402. -1.54099, 25.7883, 1.2053, 1.1511
2.39621. -1.5361, 25.7928, 1.20163, 1.15377
2.39838. -1.53119, 25.7973, 1.19797, 1.1565
2.40054. -1.52628, 25.8017, 1.19433, 1.15926
2.40268. -1.52137, 25.8062, 1.1907, 1.16207
2.40482. -1.51645, 25.8108, 1.1871, 1.16492
2.40693. -1.51152, 25.8153, 1.1835, 1.16775
2.40904. -1.50659, 25.8198, 1.17993, 1.17068
2.41112. -1.50165, 25.8244, 1.17637, 1.17362
2.4132. -1.49671, 25.8289, 1.17283, 1.17661
2.41526. -1.49175, 25.8335, 1.16931, 1.1796
2.4173. -1.4868, 25.8381, 1.1658, 1.18267
2.41933. -1.48183, 25.8427, 1.16231, 1.18574
2.42135. -1.47686, 25.8473, 1.15884, 1.18882
2.42335. -1.47189, 25.852, 1.15538, 1.19202
2.42533. -1.46691, 25.8566, 1.15194, 1.19518
2.4273. -1.46192, 25.8613, 1.14852, 1.19837
2.42925. -1.45692, 25.866, 1.14512, 1.20163
2.43118. -1.45192, 25.8706, 1.14173, 1.20495
2.4331. -1.44691, 25.8753, 1.13837, 1.20824
2.435. -1.4419, 25.8801, 1.13501, 1.21161
2.43689. -1.43688, 25.8848, 1.13168, 1.21498
2.43876. -1.43185, 25.8895, 1.12837, 1.21841
2.44061. -1.42682, 25.8943, 1.12507, 1.22189
2.44244. -1.42178, 25.8991, 1.12179, 1.22536
2.44425. -1.41674, 25.9039, 1.11853, 1.22889
2.44605. -1.41168, 25.9087, 1.11528, 1.23247
2.44783. -1.40663, 25.9135, 1.11206, 1.23605
2.44959. -1.40156, 25.9183, 1.10885, 1.23968
2.45134. -1.39649, 25.9231, 1.10566, 1.24335
2.45306. -1.39141, 25.928, 1.10248, 1.24705
2.45477. -1.38633, 25.9329, 1.09933, 1.2508
2.45645. -1.38124, 25.9378, 1.09619, 1.25455
2.45812. -1.37614, 25.9427, 1.09308, 1.25838
2.45977. -1.37104, 25.9476, 1.08998, 1.26221
2.4614. -1.36593, 25.9525, 1.08689, 1.26607
2.46301. -1.36081, 25.9574, 1.08383, 1.26999
2.4646. -1.35569, 25.9624, 1.08079, 1.27391
2.46617. -1.35056, 25.9674, 1.07776, 1.27789
2.46771. -1.34543, 25.9723, 1.07475, 1.28194
2.46924. -1.34029, 25.9773, 1.07176, 1.28596
2.47075. -1.33514, 25.9824, 1.06879, 1.29004
2.47223. -1.32999, 25.9874, 1.06584, 1.29416
2.4737. -1.32483, 25.9924, 1.06291, 1.29836
2.47514. -1.31967, 25.9975, 1.05999, 1.30246
2.47656. -1.3145, 26.0025, 1.0571, 1.30671
2.47796. -1.30932, 26.0076, 1.05422, 1.31098
2.47934. -1.30414, 26.0127, 1.05137, 1.31527
2.4807. -1.29895, 26.0178, 1.04853, 1.31957
2.48203. -1.29376, 26.0229, 1.04571, 1.32394
2.48334. -1.28856, 26.0281, 1.04292, 1.32834
2.48463. -1.28335, 26.0332, 1.04014, 1.33278
2.48589. -1.27814, 26.0384, 1.03738, 1.33725
2.48713. -1.27292, 26.0436, 1.03464, 1.3417
2.48835. -1.2677, 26.0487, 1.03192, 1.34625
2.48954. -1.26247, 26.054, 1.02923, 1.35081
2.49071. -1.25724, 26.0592, 1.02655, 1.35545
2.49186. -1.252, 26.0644, 1.0239, 1.36005
2.49298. -1.24676, 26.0696, 1.02126, 1.36469
2.49408. -1.24151, 26.0749, 1.01865, 1.36946
2.49515. -1.23625, 26.0802, 1.01606, 1.37417
2.4962. -1.231, 26.0855, 1.01349, 1.37893
2.49722. -1.22573, 26.0908, 1.01095, 1.38377
2.49822. -1.22046, 26.0961, 1.00842, 1.38856
2.49919. -1.21519, 26.1014, 1.00592, 1.39349
2.50014. -1.20991, 26.1067, 1.00345, 1.39837
2.50106. -1.20463, 26.1121, 1.00099, 1.40333
2.50195. -1.19934, 26.1174, 0.998567, 1.40829
2.50282. -1.19405, 26.1228, 0.996165, 1.41333
2.50366. -1.18875, 26.1282, 0.993789, 1.41837
2.50447. -1.18345, 26.1336, 0.991439, 1.42345
2.50526. -1.17815, 26.139, 0.989117, 1.42858
2.50602. -1.17284, 26.1444, 0.986822, 1.43369
2.50675. -1.16753, 26.1499, 0.984557, 1.43894
2.50746. -1.16221, 26.1553, 0.982322, 1.44414
2.50814. -1.15689, 26.1608, 0.980117, 1.44939
2.50879. -1.15157, 26.1663, 0.977945, 1.45467
2.50941. -1.14624, 26.1718, 0.975807, 1.46004
2.51. -1.14091, 26.1773, 0.973704, 1.46536
2.51056. -1.13558, 26.1828, 0.971637, 1.47077
2.5111. -1.13025, 26.1883, 0.969609, 1.47622
2.51161. -1.12491, 26.1938, 0.967621, 1.48167
2.51208. -1.11957, 26.1994, 0.965676, 1.48716
2.51253. -1.11422, 26.205, 0.963777, 1.49269
2.51295. -1.10888, 26.2105, 0.961927, 1.49826
2.51334. -1.10353, 26.2161, 0.960128, 1.50388
2.5137. -1.09818, 26.2217, 0.958386, 1.50949
2.51403. -1.09283, 26.2273, 0.956705, 1.51519
2.51432. -1.08747, 26.2329, 0.955091, 1.52093
2.51459. -1.08212, 26.2385, 0.953551, 1.52663
2.51483. -1.07676, 26.2442, 0.952093, 1.53237
2.51503. -1.0714, 26.2498, 0.95073, 1.53825
2.51521. -1.06604, 26.2554, 0.949476, 1.54403
2.51535. -1.06068, 26.2611, 0.948352, 1.54994
2.51546. -1.05532, 26.2667, 0.947394, 1.55586
2.51554. -1.04996, 26.2724, 0.946665, 1.56182
2.51559. -1.04459, 26.2781, 0.946657, 1.56782
2.51561. -1.03923, 26.2837, 0.943932, 1.57382
2.51559. -1.03387, 26.2894, 0.943941, 1.57973
2.51554. -1.02851, 26.2951, 0.94467, 1.58578
2.51546. -1.02315, 26.3008, 0.945628, 1.59165
2.51535. -1.01778, 26.3064, 0.94675, 1.59752
2.51521. -1.01242, 26.3121, 0.948003, 1.60335
2.51503. -1.00706, 26.3178, 0.949364, 1.60922
2.51483. -1.00171, 26.3234, 0.950818, 1.61496
2.51459. -0.996349, 26.329, 0.952356, 1.6207
2.51432. -0.990993, 26.3347, 0.953966, 1.62636
2.51403. -0.985639, 26.3403, 0.955643, 1.6321
2.5137. -0.980287, 26.3459, 0.957381, 1.63772
2.51334. -0.974937, 26.3515, 0.959175, 1.64333
2.51295. -0.969588, 26.3571, 0.96102, 1.6489
2.51253. -0.964242, 26.3626, 0.962914, 1.65444
2.51208. -0.958898, 26.3682, 0.964853, 1.65993
2.51161. -0.953557, 26.3738, 0.966834, 1.66537
2.5111. -0.948219, 26.3793, 0.968856, 1.67082
2.51056. -0.942883, 26.3848, 0.970916, 1.67623
2.51. -0.937551, 26.3903, 0.973013, 1.68155
2.50941. -0.932221, 26.3958, 0.975144, 1.68692
2.50879. -0.926895, 26.4013, 0.977308, 1.69221
2.50814. -0.921572, 26.4068, 0.979505, 1.69745
2.50746. -0.916253, 26.4123, 0.981732, 1.7027
2.50675. -0.910937, 26.4177, 0.983989, 1.70785
2.50602. -0.905625, 26.4232, 0.986274, 1.71302
2.50526. -0.900316, 26.4286, 0.988588, 1.71815
2.50447. -0.895012, 26.434, 0.990928, 1.72322
2.50366. -0.889712, 26.4394, 0.993295, 1.72826
2.50282. -0.884416, 26.4448, 0.995687, 1.73331
2.50195. -0.879124, 26.4502, 0.998105, 1.73826
2.50106. -0.873837, 26.4556, 1, 1.74323
2.50014. -0.868554, 26.4609, 1, 1.74814
2.49919. -0.863275, 26.4663, 1, 1.75298
2.49822. -0.858002, 26.4717, 1, 1.75782
2.49722. -0.852733, 26.477, 1, 1.76267
2.4962. -0.847469, 26.4824, 1, 1.76742
2.49515. -0.84221, 26.4878, 1, 1.77219
2.49408. -0.836956, 26.4931, 1, 1.77686
2.49298. -0.831707, 26.4985, 1, 1.78154
2.49186. -0.826463, 26.5038, 1, 1.78614
2.49071. -0.821225, 26.5092, 1, 1.79078
2.48954. -0.815991, 26.5146, 1, 1.79534
2.48835. -0.810764, 26.5199, 1, 1.7999
2.48713. -0.805541, 26.5253, 1, 1.80433
2.48589. -0.800324, 26.5307, 1, 1.80882
2.48463. -0.795113, 26.536, 1, 1.81329
2.48334. -0.789908, 26.5414, 1, 1.81761
2.48203. -0.784708, 26.5467, 1, 1.82201
2.4807. -0.779514, 26.5521, 1, 1.82633
2.47934. -0.774326, 26.5575, 1, 1.8306
2.47796. -0.769143, 26.5628, 1, 1.83489
2.47656. -0.763967, 26.5682, 1, 1.83908
2.47514. -0.758796, 26.5735, 1, 1.84328
2.4737. -0.753631, 26.5789, 1, 1.84744
2.47223. -0.748473, 26.5843, 1, 1.85155
2.47075. -0.743321, 26.5896, 1, 1.85562
2.46924. -0.738174, 26.595, 1, 1.85966
2.46771. -0.733034, 26.6004, 1, 1.86371
2.46617. -0.7279, 26.6057, 1, 1.86769
2.4646. -0.722772, 26.6111, 1, 1.8716
2.46301. -0.717651, 26.6164, 1, 1.87551
2.4614. -0.712535, 26.6218, 1, 1.87938
2.45977. -0.707426, 26.6272, 1, 1.88322
2.45812. -0.702323, 26.6325, 1, 1.88705
2.45645. -0.697227, 26.6379, 1, 1.89079
2.45477. -0.692137, 26.6433, 1, 1.89454
2.45306. -0.687053, 26.6486, 1, 1.89825
2.45134. -0.681975, 26.654, 1, 1.90191
2.44959. -0.676904, 26.6593, 1, 1.90554
2.44783. -0.671839, 26.6647, 1, 1.90912
2.44605. -0.666781, 26.6701, 1, 1.9127
2.44425. -0.661729, 26.6754, 1, 1.91623
2.44244. -0.656683, 26.6808, 1, 1.9197
2.44061. -0.651644, 26.6862, 1, 1.92319
2.43876. -0.646611, 26.6915, 1, 1.92661
2.43689. -0.641585, 26.6969, 1, 1.92998
2.435. -0.636564, 26.7022, 1, 1.93334
2.4331. -0.631551, 26.7076, 1, 1.93665
2.43118. -0.626543, 26.713, 1, 1.93996
2.42925. -0.621542, 26.7183, 1, 1.94322
2.4273. -0.616547, 26.7237, 1, 1.94642
2.42533. -0.611559, 26.7291, 1, 1.94958
2.42335. -0.606576, 26.7344, 1, 1.95277
2.42135. -0.6016, 26.7398, 1, 1.95584
2.41933. -0.596631, 26.7451, 1, 1.95893
2.4173. -0.591667, 26.7505, 1, 1.96199
2.41526. -0.58671, 26.7559, 1, 1.96503
2.4132. -0.581759, 26.7612, 1, 1.96796
2.41112. -0.576814, 26.7666, 1, 1.97091
2.40904. -0.571875, 26.772, 1, 1.97381
2.40693. -0.566942, 26.7773, 1, 1.9767
2.40482. -0.562015, 26.7827, 1, 1.97949
2.40268. -0.557095, 26.788, 1, 1.98232
2.40054. -0.55218, 26.7934, 1, 1.98509
2.39838. -0.547271, 26.7988, 1, 1.98783
2.39621. -0.542368, 26.8041, 1, 1.99054
2.39402. -0.537471, 26.8095, 1, 1.99313
2.39183. -0.53258, 26.8149, 1, 1.99586
2.38961. -0.527695, 26.8202, 1, 1.99839
2.38739. -0.522815, 26.8256, 1, 2.00094
2.38515. -0.517941, 26.8309, 1, 2.00349
2.38291. -0.513073, 26.8363, 1, 2.00599
2.38064. -0.508211, 26.8417, 1, 2.00843
2.37837. -0.503354, 26.847, 1, 2.01089
2.37609. -0.498502, 26.8524, 1, 2.01325
2.37379. -0.493656, 26.8578, 1, 2.01558
2.37148. -0.488816, 26.8631, 1, 2.01792
2.36917. -0.48398, 26.8685, 1, 2.0202
2.36684. -0.47915, 26.8738, 1, 2.02243
2.3645. -0.474326, 26.8792, 1, 2.02465
2.36214. -0.469506, 26.8846, 1, 2.02687
2.35978. -0.464692, 26.8899, 1, 2.02897
2.35741. -0.459882, 26.8953, 1, 2.03108
2.35503. -0.455078, 26.9007, 1, 2.03317
2.35264. -0.450279, 26.906, 1, 2.03522
2.35024. -0.445484, 26.9114, 1, 2.0372
2.34782. -0.440695, 26.9167, 1, 2.0392
2.3454. -0.43591, 26.9221, 1, 2.04112
2.34297. -0.43113, 26.9275, 1, 2.04303
2.34053. -0.426354, 26.9328, 1, 2.04489
2.33809. -0.421583, 26.9382, 1, 2.04673
2.33563. -0.416817, 26.9436, 1, 2.04852
2.33316. -0.412055, 26.9489, 1, 2.0503
2.33069. -0.407297, 26.9543, 1, 2.05199
2.32821. -0.402544, 26.9596, 1, 2.05373
2.32572. -0.397794, 26.965, 1, 2.05536
2.32322. -0.393049, 26.9704, 1, 2.057
2.32071. -0.388308, 26.9757, 1, 2.05859
2.3182. -0.383571, 26.9811, 1, 2.06018
2.31568. -0.378838, 26.9865, 1, 2.06164
2.31315. -0.374109, 26.9918, 1, 2.06317
2.31062. -0.369383, 26.9972, 1, 2.06462
2.30808. -0.364662, 27.0025, 1, 2.06604
2.30553. -0.359944, 27.0079, 1, 2.0674
2.30297. -0.355229, 27.0133, 1, 2.06872
2.30041. -0.350518, 27.0186, 1, 2.07008
2.29784. -0.34581, 27.024, 1, 2.07136
2.29527. -0.341105, 27.0294, 1, 2.0726
2.29269. -0.336404, 27.0347, 1, 2.07383
2.29011. -0.331706, 27.0401, 1, 2.07496
2.28751. -0.327011, 27.0454, 1, 2.07612
2.28492. -0.322318, 27.0508, 1, 2.07725
2.28232. -0.317629, 27.0562, 1, 2.07831
2.27971. -0.312943, 27.0615, 1, 2.07932
2.2771. -0.308259, 27.0669, 1, 2.08039
2.27448. -0.303578, 27.0723, 1, 2.08131
2.27186. -0.298899, 27.0776, 1, 2.08223
2.26924. -0.294223, 27.083, 1, 2.08315
2.26661. -0.289549, 27.0883, 1, 2.08402
2.26398. -0.284877, 27.0937, 1, 2.08483
2.26134. -0.280208, 27.0991, 1, 2.08564
2.2587. -0.27554, 27.1044, 1, 2.08641
2.25606. -0.270875, 27.1098, 1, 2.08714
2.25341. -0.266212, 27.1152, 1, 2.08778
2.25076. -0.26155, 27.1205, 1, 2.08846
2.24811. -0.25689, 27.1259, 1, 2.08912
2.24545. -0.252232, 27.1312, 1, 2.08969
2.24279. -0.247576, 27.1366, 1, 2.09026
2.24013. -0.242921, 27.142, 1, 2.09071
2.23746. -0.238267, 27.1473, 1, 2.09127
2.2348. -0.233615, 27.1527, 1, 2.09169
2.23213. -0.228963, 27.1581, 1, 2.0921
2.22946. -0.224313, 27.1634, 1, 2.09251
2.22679. -0.219664, 27.1688, 1, 2.09282
2.22411. -0.215016, 27.1741, 1, 2.09316
2.22144. -0.210369, 27.1795, 1, 2.09342
2.21876. -0.205722, 27.1849, 1, 2.09364
2.21608. -0.201076, 27.1902, 1, 2.09389
2.2134. -0.196431, 27.1956, 1, 2.09405
2.21072. -0.191786, 27.201, 1, 2.09418
2.20804. -0.187141, 27.2063, 1, 2.09426
2.20536. -0.182497, 27.2117, 1, 2.09436
2.20268. -0.177853, 27.217, 1, 2.0944
2.2. -0.173209, 27.2224, 1, 2.09413
2.19667. -0.167432, 27.2291, 1, 2.0944
2.19333. -0.161653, 27.2357, 1, 2.0944
2.18999. -0.155875, 27.2424, 1, 2.0944
2.18666. -0.150097, 27.2491, 1, 2.0944
2.18332. -0.144318, 27.2558, 1, 2.0944
2.17999. -0.13854, 27.2624, 1, 2.0944
